"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameFIFAESDComparatorJaccard record1Value","[0] PlayerNameFIFAESDComparatorJaccard record2Value","[0] PlayerNameFIFAESDComparatorJaccard record1PreprocessedValue","[0] PlayerNameFIFAESDComparatorJaccard record2PreprocessedValue","[0] PlayerNameFIFAESDComparatorJaccard similarity","[0] PlayerNameFIFAESDComparatorJaccard postproccesedSimilarity","[1] HeightFIFAESDAbsoluteDifferences record1Value","[1] HeightFIFAESDAbsoluteDifferences record2Value","[1] HeightFIFAESDAbsoluteDifferences record1PreprocessedValue","[1] HeightFIFAESDAbsoluteDifferences record2PreprocessedValue","[1] HeightFIFAESDAbsoluteDifferences similarity","[1] HeightFIFAESDAbsoluteDifferences postproccesedSimilarity","[2] DateFIFAESDComparator2Year record1Value","[2] DateFIFAESDComparator2Year record2Value","[2] DateFIFAESDComparator2Year record1PreprocessedValue","[2] DateFIFAESDComparator2Year record2PreprocessedValue","[2] DateFIFAESDComparator2Year similarity","[2] DateFIFAESDComparator2Year postproccesedSimilarity"
"LinearCombinationMatchingRule","2818","2004351","0.25791660944620765",,"J. Gandolfi","Jose Gaya","j gandolfi","j gaya","0.3333333333333333","0.3333333333333333","177.8000030517578","172.72000122070312","177.8000030517578","172.72000122070312","0.36499977111816406","0.36499977111816406","1982-01-01T00:00","1995-05-25T00:00","1982-01-01T00:00","1995-05-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10168","2006231","0.0",,"Matheus Jesus","Milan Petrzela","matheus jesus","milan petrzela","0.0","0.0","187.9600067138672","170.17999267578125","187.9600067138672","170.17999267578125","0.0","0.0","1998-01-01T00:00","1983-06-19T00:00","1998-01-01T00:00","1983-06-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10615","2001945","0.32041708628336585",,"D. Mirfin","David Elm","d mirfin","d elm","0.3333333333333333","0.3333333333333333","187.9600067138672","193.0399932861328","187.9600067138672","193.0399932861328","0.3650016784667969","0.3650016784667969","1986-01-01T00:00","1983-01-10T00:00","1986-01-01T00:00","1983-01-10T00:00","0.25","0.25"
"LinearCombinationMatchingRule","17849","2005753","0.41666666666666663",,"M. Frendrup","Marvelous Nakamba","m frendrup","m nakamba","0.3333333333333333","0.3333333333333333","177.8000030517578","177.8000030517578","177.8000030517578","177.8000030517578","1.0","1.0","2002-01-01T00:00","1994-01-19T00:00","2002-01-01T00:00","1994-01-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15713","2005708","0.125",,"M. Hoxha","Marten De Roon","m hoxha","m de roon","0.25","0.25","175.25999450683594","185.4199981689453","175.25999450683594","185.4199981689453","0.0","0.0","2001-01-01T00:00","1991-03-29T00:00","2001-01-01T00:00","1991-03-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1004","2005366","0.125",,"M. Zárate","Manu del Moral","m zarate","m del moral","0.25","0.25","175.25999450683594","185.4199981689453","175.25999450683594","185.4199981689453","0.0","0.0","1988-01-01T00:00","1984-02-25T00:00","1988-01-01T00:00","1984-02-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11509","2001777","0.17854181925455728",,"D. Payne","Daniel Mojsov","d payne","d mojsov","0.3333333333333333","0.3333333333333333","182.8800048828125","190.5","182.8800048828125","190.5","0.0475006103515625","0.0475006103515625","1997-01-01T00:00","1987-12-25T00:00","1997-01-01T00:00","1987-12-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1631","2004250","0.41666666666666663",,"J. Hendrick","Jonathan Walters","j hendrick","j walters","0.3333333333333333","0.3333333333333333","182.8800048828125","182.8800048828125","182.8800048828125","182.8800048828125","1.0","1.0","1993-01-01T00:00","1983-09-20T00:00","1993-01-01T00:00","1983-09-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13791","2000586","0.16666666666666666",,"A. Palumbo","Andrea Caracciolo","a palumbo","a caracciolo","0.3333333333333333","0.3333333333333333","182.8800048828125","193.0399932861328","182.8800048828125","193.0399932861328","0.0","0.0","1998-01-01T00:00","1981-09-18T00:00","1998-01-01T00:00","1981-09-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8563","2000768","0.17854181925455728",,"A. Blondell","Antonio Mirante","a blondell","a mirante","0.3333333333333333","0.3333333333333333","185.4199981689453","193.0399932861328","185.4199981689453","193.0399932861328","0.0475006103515625","0.0475006103515625","1995-01-01T00:00","1983-07-08T00:00","1995-01-01T00:00","1983-07-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11242","2005367","0.25791660944620765",,"M. Heinloth","Manu Fernandez","m heinloth","m fernandez","0.3333333333333333","0.3333333333333333","177.8000030517578","182.8800048828125","177.8000030517578","182.8800048828125","0.36499977111816406","0.36499977111816406","1993-01-01T00:00","1986-05-09T00:00","1993-01-01T00:00","1986-05-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8065","2006056","0.16666666666666666",,"M. Johnson","Michael Eisenring","m johnson","m eisenring","0.3333333333333333","0.3333333333333333","177.8000030517578","187.9600067138672","177.8000030517578","187.9600067138672","0.0","0.0","1992-01-01T00:00","1993-03-29T00:00","1992-01-01T00:00","1993-03-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8956","2003769","0.0",,"Júnior Negão","Jamie Reckord","junior negao","jamie reckord","0.0","0.0","187.9600067138672","177.8000030517578","187.9600067138672","177.8000030517578","0.0","0.0","1988-01-01T00:00","1992-03-09T00:00","1988-01-01T00:00","1992-03-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13267","2005055","0.16666666666666666",,"L. Bengtsson","Liassine Cadamuro","l bengtsson","l cadamuro","0.3333333333333333","0.3333333333333333","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0","1999-01-01T00:00","1988-03-05T00:00","1999-01-01T00:00","1988-03-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","574","2005381","0.09124994277954102",,"Marcos Llorente","Manuel Curto","marcos llorente","manuel curto","0.0","0.0","182.8800048828125","187.9600067138672","182.8800048828125","187.9600067138672","0.36499977111816406","0.36499977111816406","1996-01-01T00:00","1986-07-09T00:00","1996-01-01T00:00","1986-07-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17457","2003786","0.16666666666666666",,"J. Veale","Jan Rosenthal","j veale","j rosenthal","0.3333333333333333","0.3333333333333333","172.72000122070312","185.4199981689453","172.72000122070312","185.4199981689453","0.0","0.0","1998-01-01T00:00","1986-04-07T00:00","1998-01-01T00:00","1986-04-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1178","2001522","0.0",,"C. Ortíz","Cicero","c ortiz","cicero","0.0","0.0","175.25999450683594","187.9600067138672","175.25999450683594","187.9600067138672","0.0","0.0","1990-01-01T00:00","1986-05-08T00:00","1990-01-01T00:00","1986-05-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","5071","2008619","0.17854134241739908",,"T. Bunbury","Tyrone Mears","t bunbury","t mears","0.3333333333333333","0.3333333333333333","187.9600067138672","180.33999633789062","187.9600067138672","180.33999633789062","0.04749870300292969","0.04749870300292969","1991-01-01T00:00","1983-02-18T00:00","1991-01-01T00:00","1983-02-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17381","2003733","0.33729187647501624",,"J. Kerr","James Chester","j kerr","j chester","0.3333333333333333","0.3333333333333333","177.8000030517578","180.33999633789062","177.8000030517578","180.33999633789062","0.6825008392333984","0.6825008392333984","1999-01-01T00:00","1989-01-23T00:00","1999-01-01T00:00","1989-01-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11276","2006174","0.17854181925455728",,"M. Campos","Miguel Lourenco","m campos","m lourenco","0.3333333333333333","0.3333333333333333","177.8000030517578","185.4199981689453","177.8000030517578","185.4199981689453","0.0475006103515625","0.0475006103515625","1990-01-01T00:00","1992-05-27T00:00","1990-01-01T00:00","1992-05-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14926","2003228","0.16666666666666666",,"G. Bizzotto","Gonzalo Escalante","g bizzotto","g escalante","0.3333333333333333","0.3333333333333333","170.17999267578125","182.8800048828125","170.17999267578125","182.8800048828125","0.0","0.0","1998-01-01T00:00","1993-03-27T00:00","1998-01-01T00:00","1993-03-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10517","2001981","0.16666666666666666",,"D. Sosa","David Ngog","d sosa","d ngog","0.3333333333333333","0.3333333333333333","177.8000030517578","190.5","177.8000030517578","190.5","0.0","0.0","1999-01-01T00:00","1989-04-01T00:00","1999-01-01T00:00","1989-04-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6965","2000727","0.2618746757507324",,"A. Piccolo","Anthony Vanden Borre","a piccolo","a vanden borre","0.25","0.25","175.25999450683594","182.8800048828125","175.25999450683594","182.8800048828125","0.04749870300292969","0.04749870300292969","1989-01-01T00:00","1987-10-24T00:00","1989-01-01T00:00","1987-10-24T00:00","0.5","0.5"
"LinearCombinationMatchingRule","9134","2000698","0.25791660944620765",,"A. Bernal","Ante Vukusic","a bernal","a vukusic","0.3333333333333333","0.3333333333333333","182.8800048828125","177.8000030517578","182.8800048828125","177.8000030517578","0.36499977111816406","0.36499977111816406","1989-01-01T00:00","1991-01-04T00:00","1989-01-01T00:00","1991-01-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","16037","2005758","0.33729139963785804",,"M. Harness","Marvin Emnes","m harness","m emnes","0.3333333333333333","0.3333333333333333","182.8800048828125","180.33999633789062","182.8800048828125","180.33999633789062","0.6824989318847656","0.6824989318847656","1997-01-01T00:00","1988-05-27T00:00","1997-01-01T00:00","1988-05-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11999","2005499","0.17854181925455728",,"M. Sepúlveda","Marco Capuano","m sepulveda","m capuano","0.3333333333333333","0.3333333333333333","177.8000030517578","185.4199981689453","177.8000030517578","185.4199981689453","0.0475006103515625","0.0475006103515625","2000-01-01T00:00","1991-10-14T00:00","2000-01-01T00:00","1991-10-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14141","2003983","0.41666666666666663",,"J. Beste","Jerome Gondorf","j beste","j gondorf","0.3333333333333333","0.3333333333333333","175.25999450683594","175.25999450683594","175.25999450683594","175.25999450683594","1.0","1.0","2000-01-01T00:00","1988-06-26T00:00","2000-01-01T00:00","1988-06-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6955","2001083","0.16666666666666666",,"B. Saller","Blazej Telichowski","b saller","b telichowski","0.3333333333333333","0.3333333333333333","177.8000030517578","187.9600067138672","177.8000030517578","187.9600067138672","0.0","0.0","1994-01-01T00:00","1984-06-06T00:00","1994-01-01T00:00","1984-06-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15773","2006065","0.33729139963785804",,"M. Carreazo","Michael Heinloth","m carreazo","m heinloth","0.3333333333333333","0.3333333333333333","175.25999450683594","177.8000030517578","175.25999450683594","177.8000030517578","0.6824989318847656","0.6824989318847656","1999-01-01T00:00","1992-02-09T00:00","1999-01-01T00:00","1992-02-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7404","2003980","0.16666666666666666",,"J. Bajandouh","Jeroen Verhoeven","j bajandouh","j verhoeven","0.3333333333333333","0.3333333333333333","185.4199981689453","198.1199951171875","185.4199981689453","198.1199951171875","0.0","0.0","1994-01-01T00:00","1980-04-30T00:00","1994-01-01T00:00","1980-04-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14518","2002512","0.375",,"E. Bytyqi","Enock Kofi Adu","e bytyqi","e kofi adu","0.25","0.25","177.8000030517578","177.8000030517578","177.8000030517578","177.8000030517578","1.0","1.0","1998-01-01T00:00","1990-09-14T00:00","1998-01-01T00:00","1990-09-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7367","2001131","0.41666666666666663",,"B. Bese","Brad Friedel","b bese","b friedel","0.3333333333333333","0.3333333333333333","187.9600067138672","187.9600067138672","187.9600067138672","187.9600067138672","1.0","1.0","1995-01-01T00:00","1971-05-18T00:00","1995-01-01T00:00","1971-05-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13575","2006391","0.17854134241739908",,"N. Shipnoski","Nacho Perez","n shipnoski","n perez","0.3333333333333333","0.3333333333333333","182.8800048828125","175.25999450683594","182.8800048828125","175.25999450683594","0.04749870300292969","0.04749870300292969","1999-01-01T00:00","1980-06-24T00:00","1999-01-01T00:00","1980-06-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","12463","2004089","0.0",,"Juan Pérez","Joao Vilela","juan perez","joao vilela","0.0","0.0","190.5","177.8000030517578","190.5","177.8000030517578","0.0","0.0","1998-01-01T00:00","1985-09-09T00:00","1998-01-01T00:00","1985-09-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","12580","2005659","0.32041660944620765",,"M. Byrne","Mark Reynolds","m byrne","m reynolds","0.3333333333333333","0.3333333333333333","175.25999450683594","180.33999633789062","175.25999450683594","180.33999633789062","0.36499977111816406","0.36499977111816406","1990-01-01T00:00","1987-05-07T00:00","1990-01-01T00:00","1987-05-07T00:00","0.25","0.25"
"LinearCombinationMatchingRule","11697","2008259","0.17854181925455728",,"S. Camara","Stijn Wuytens","s camara","s wuytens","0.3333333333333333","0.3333333333333333","190.5","182.8800048828125","190.5","182.8800048828125","0.0475006103515625","0.0475006103515625","1994-01-01T00:00","1989-10-08T00:00","1994-01-01T00:00","1989-10-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","761","2002082","0.2618751525878906",,"David Soria","Demba Camara","david soria","demba camara","0.0","0.0","193.0399932861328","185.4199981689453","193.0399932861328","185.4199981689453","0.0475006103515625","0.0475006103515625","1994-01-01T00:00","1994-11-07T00:00","1994-01-01T00:00","1994-11-07T00:00","1.0","1.0"
"LinearCombinationMatchingRule","6967","2005439","0.25791660944620765",,"M. Potzmann","Marcel Heller","m potzmann","m heller","0.3333333333333333","0.3333333333333333","180.33999633789062","175.25999450683594","180.33999633789062","175.25999450683594","0.36499977111816406","0.36499977111816406","1995-01-01T00:00","1986-02-12T00:00","1995-01-01T00:00","1986-02-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11810","2002261","0.17854134241739908",,"D. Luxbacher","Domenico Criscito","d luxbacher","d criscito","0.3333333333333333","0.3333333333333333","175.25999450683594","182.8800048828125","175.25999450683594","182.8800048828125","0.04749870300292969","0.04749870300292969","1993-01-01T00:00","1986-12-30T00:00","1993-01-01T00:00","1986-12-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","5447","2004276","0.1706247329711914",,"Juan Dominguez","Jordan Lukaku","juan dominguez","jordan lukaku","0.0","0.0","180.33999633789062","182.8800048828125","180.33999633789062","182.8800048828125","0.6824989318847656","0.6824989318847656","1991-01-01T00:00","1994-07-25T00:00","1991-01-01T00:00","1994-07-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6504","2004496","0.09124994277954102",,"Jhonatan","Julian Brandt","jhonatan","julian brandt","0.0","0.0","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","1992-01-01T00:00","1996-05-02T00:00","1992-01-01T00:00","1996-05-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7075","2006722","0.16666666666666666",,"O. Salinas","Orlando Engelaar","o salinas","o engelaar","0.3333333333333333","0.3333333333333333","172.72000122070312","198.1199951171875","172.72000122070312","198.1199951171875","0.0","0.0","1989-01-01T00:00","1979-08-24T00:00","1989-01-01T00:00","1979-08-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6930","2008599","0.16666666666666666",,"T. Gjertsen","Torsten Oehrl","t gjertsen","t oehrl","0.3333333333333333","0.3333333333333333","175.25999450683594","193.0399932861328","175.25999450683594","193.0399932861328","0.0","0.0","1993-01-01T00:00","1986-01-07T00:00","1993-01-01T00:00","1986-01-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13941","2003571","0.41666666666666663",,"I. Dresevic","Inaki Williams","i dresevic","i williams","0.3333333333333333","0.3333333333333333","185.4199981689453","185.4199981689453","185.4199981689453","185.4199981689453","1.0","1.0","1998-01-01T00:00","1994-06-15T00:00","1998-01-01T00:00","1994-06-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","12064","2006863","0.125",,"P. Soto","Patrick van Aanholt","p soto","p van aanholt","0.25","0.25","185.4199981689453","175.25999450683594","185.4199981689453","175.25999450683594","0.0","0.0","1996-01-01T00:00","1990-08-29T00:00","1996-01-01T00:00","1990-08-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","2881","2000041","0.5079166094462076",,"A. Rispoli","Abdoulwahid Sissoko","a rispoli","a sissoko","0.3333333333333333","0.3333333333333333","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","1990-01-01T00:00","1990-03-20T00:00","1990-01-01T00:00","1990-03-20T00:00","1.0","1.0"
"LinearCombinationMatchingRule","10736","2003691","0.17854134241739908",,"J. Ebobisse","Jaime Valdes","j ebobisse","j valdes","0.3333333333333333","0.3333333333333333","182.8800048828125","175.25999450683594","182.8800048828125","175.25999450683594","0.04749870300292969","0.04749870300292969","1998-01-01T00:00","1981-01-11T00:00","1998-01-01T00:00","1981-01-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17915","2001415","0.33729187647501624",,"C. McWilliams","Chris Baird","c mcwilliams","c baird","0.3333333333333333","0.3333333333333333","177.8000030517578","180.33999633789062","177.8000030517578","180.33999633789062","0.6825008392333984","0.6825008392333984","2002-01-01T00:00","1982-02-25T00:00","2002-01-01T00:00","1982-02-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","2217","2006753","0.16666666666666666",,"O. Martínez","Oussama Assaidi","o martinez","o assaidi","0.3333333333333333","0.3333333333333333","165.10000610351562","177.8000030517578","165.10000610351562","177.8000030517578","0.0","0.0","1987-01-01T00:00","1988-08-15T00:00","1987-01-01T00:00","1988-08-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7543","2003172","0.33729139963785804",,"G. Galitsios","Gino Coutinho","g galitsios","g coutinho","0.3333333333333333","0.3333333333333333","182.8800048828125","180.33999633789062","182.8800048828125","180.33999633789062","0.6824989318847656","0.6824989318847656","1988-01-01T00:00","1982-08-05T00:00","1988-01-01T00:00","1982-08-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10296","2005891","0.44541660944620765",,"M. Amini","Matteo Politano","m amini","m politano","0.3333333333333333","0.3333333333333333","175.25999450683594","170.17999267578125","175.25999450683594","170.17999267578125","0.36499977111816406","0.36499977111816406","1994-01-01T00:00","1993-08-03T00:00","1994-01-01T00:00","1993-08-03T00:00","0.75","0.75"
"LinearCombinationMatchingRule","17653","2000677","0.125",,"A. Yusuf","Angel Javier Arizmendi","a yusuf","a javier arizmendi","0.25","0.25","175.25999450683594","187.9600067138672","175.25999450683594","187.9600067138672","0.0","0.0","2002-01-01T00:00","1984-03-03T00:00","2002-01-01T00:00","1984-03-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7262","2008533","0.38291660944620765",,"T. Tzimopoulos","Tomas Cerny","t tzimopoulos","t cerny","0.3333333333333333","0.3333333333333333","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","1987-01-01T00:00","1985-04-10T00:00","1987-01-01T00:00","1985-04-10T00:00","0.5","0.5"
"LinearCombinationMatchingRule","1186","2000424","0.1706247329711914",,"Adrián","Alexis De Sart","adrian","alexis de sart","0.0","0.0","182.8800048828125","180.33999633789062","182.8800048828125","180.33999633789062","0.6824989318847656","0.6824989318847656","1989-01-01T00:00","1996-11-12T00:00","1989-01-01T00:00","1996-11-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11512","2003260","0.25791660944620765",,"G. Warren","Greg Kiltie","g warren","g kiltie","0.3333333333333333","0.3333333333333333","182.8800048828125","177.8000030517578","182.8800048828125","177.8000030517578","0.36499977111816406","0.36499977111816406","1986-01-01T00:00","1997-01-18T00:00","1986-01-01T00:00","1997-01-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17629","2000684","0.375",,"A. Papadopoulos","Angelo da Costa","a papadopoulos","a da costa","0.25","0.25","185.4199981689453","185.4199981689453","185.4199981689453","185.4199981689453","1.0","1.0","2001-01-01T00:00","1983-11-12T00:00","2001-01-01T00:00","1983-11-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","5786","2008992","0.29166666666666663",,"Y. Cabrera","Yoichiro Kakitani","y cabrera","y kakitani","0.3333333333333333","0.3333333333333333","167.63999938964844","177.8000030517578","167.63999938964844","177.8000030517578","0.0","0.0","1992-01-01T00:00","1990-01-03T00:00","1992-01-01T00:00","1990-01-03T00:00","0.5","0.5"
"LinearCombinationMatchingRule","4431","2005845","0.17854181925455728",,"M. Gajić","Mathis Bolly","m gajic","m bolly","0.3333333333333333","0.3333333333333333","177.8000030517578","185.4199981689453","177.8000030517578","185.4199981689453","0.0475006103515625","0.0475006103515625","1997-01-01T00:00","1990-11-14T00:00","1997-01-01T00:00","1990-11-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","2306","2002826","0.16666666666666666",,"F. Mora","Florian Fromlowitz","f mora","f fromlowitz","0.3333333333333333","0.3333333333333333","175.25999450683594","185.4199981689453","175.25999450683594","185.4199981689453","0.0","0.0","1995-01-01T00:00","1986-07-02T00:00","1995-01-01T00:00","1986-07-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11512","2003035","0.25791660944620765",,"G. Warren","Gary Glen","g warren","g glen","0.3333333333333333","0.3333333333333333","182.8800048828125","177.8000030517578","182.8800048828125","177.8000030517578","0.36499977111816406","0.36499977111816406","1986-01-01T00:00","1990-03-22T00:00","1986-01-01T00:00","1990-03-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","609","2007479","0.1706247329711914",,"Roger","Rodney Antwi","roger","rodney antwi","0.0","0.0","177.8000030517578","175.25999450683594","177.8000030517578","175.25999450683594","0.6824989318847656","0.6824989318847656","1992-01-01T00:00","1995-11-03T00:00","1992-01-01T00:00","1995-11-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","3723","2004198","0.25791660944620765",,"J. Morrison","Jonas Kamper","j morrison","j kamper","0.3333333333333333","0.3333333333333333","177.8000030517578","182.8800048828125","177.8000030517578","182.8800048828125","0.36499977111816406","0.36499977111816406","1987-01-01T00:00","1983-05-03T00:00","1987-01-01T00:00","1983-05-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","9744","2007543","0.17854134241739908",,"R. Cierzniak","Roman Gergel","r cierzniak","r gergel","0.3333333333333333","0.3333333333333333","187.9600067138672","180.33999633789062","187.9600067138672","180.33999633789062","0.04749870300292969","0.04749870300292969","1984-01-01T00:00","1988-02-22T00:00","1984-01-01T00:00","1988-02-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1215","2005725","0.09124994277954102",,"Mario Suárez","Martin Demichelis","mario suarez","martin demichelis","0.0","0.0","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","1988-01-01T00:00","1980-12-20T00:00","1988-01-01T00:00","1980-12-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","3086","2008858","0.41666666666666663",,"W. Kanon","William Edjenguele","w kanon","w edjenguele","0.3333333333333333","0.3333333333333333","187.9600067138672","187.9600067138672","187.9600067138672","187.9600067138672","1.0","1.0","1995-01-01T00:00","1987-05-07T00:00","1995-01-01T00:00","1987-05-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14939","2005153","0.21624994277954102",,"L. Palmiero","Lucas Alfonso Orban","l palmiero","l alfonso orban","0.25","0.25","177.8000030517578","182.8800048828125","177.8000030517578","182.8800048828125","0.36499977111816406","0.36499977111816406","1997-01-01T00:00","1989-02-03T00:00","1997-01-01T00:00","1989-02-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","9658","2004155","0.33729139963785804",,"J. Ginnelly","John Fleck","j ginnelly","j fleck","0.3333333333333333","0.3333333333333333","172.72000122070312","170.17999267578125","172.72000122070312","170.17999267578125","0.6824989318847656","0.6824989318847656","1998-01-01T00:00","1991-08-24T00:00","1998-01-01T00:00","1991-08-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8982","2003829","0.16666666666666666",,"J. Graham","Jason Puncheon","j graham","j puncheon","0.3333333333333333","0.3333333333333333","182.8800048828125","172.72000122070312","182.8800048828125","172.72000122070312","0.0","0.0","1996-01-01T00:00","1986-06-26T00:00","1996-01-01T00:00","1986-06-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","784","2003979","0.41666666666666663",,"J. Correa","Jeroen Veldmate","j correa","j veldmate","0.3333333333333333","0.3333333333333333","187.9600067138672","187.9600067138672","187.9600067138672","187.9600067138672","1.0","1.0","1996-01-01T00:00","1988-11-08T00:00","1996-01-01T00:00","1988-11-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10638","2006940","0.16666666666666666",,"P. Sontheimer","Pavel Krmas","p sontheimer","p krmas","0.3333333333333333","0.3333333333333333","167.63999938964844","193.0399932861328","167.63999938964844","193.0399932861328","0.0","0.0","2000-01-01T00:00","1980-03-03T00:00","2000-01-01T00:00","1980-03-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8815","2007163","0.33729187647501624",,"R. Schwartz","Rafael Bastos","r schwartz","r bastos","0.3333333333333333","0.3333333333333333","182.8800048828125","185.4199981689453","182.8800048828125","185.4199981689453","0.6825008392333984","0.6825008392333984","1991-01-01T00:00","1985-01-01T00:00","1991-01-01T00:00","1985-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7223","2007290","0.17854181925455728",,"R. Camacho","Renato Civelli","r camacho","r civelli","0.3333333333333333","0.3333333333333333","185.4199981689453","193.0399932861328","185.4199981689453","193.0399932861328","0.0475006103515625","0.0475006103515625","1992-01-01T00:00","1983-10-14T00:00","1992-01-01T00:00","1983-10-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","3802","2002364","0.09124994277954102",,"E. López","Edgar","e lopez","edgar","0.0","0.0","167.63999938964844","172.72000122070312","167.63999938964844","172.72000122070312","0.36499977111816406","0.36499977111816406","1996-01-01T00:00","1987-03-05T00:00","1996-01-01T00:00","1987-03-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15817","2001970","0.33729187647501624",,"D. Richards","David Marazzi","d richards","d marazzi","0.3333333333333333","0.3333333333333333","180.33999633789062","177.8000030517578","180.33999633789062","177.8000030517578","0.6825008392333984","0.6825008392333984","1995-01-01T00:00","1984-09-06T00:00","1995-01-01T00:00","1984-09-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13351","2004113","0.16666666666666666",,"J. Kade","Joel Matip","j kade","j matip","0.3333333333333333","0.3333333333333333","180.33999633789062","195.5800018310547","180.33999633789062","195.5800018310547","0.0","0.0","2000-01-01T00:00","1991-08-08T00:00","2000-01-01T00:00","1991-08-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","3798","2003914","0.25791660944620765",,"J. Puncheon","Jefferson Lerma","j puncheon","j lerma","0.3333333333333333","0.3333333333333333","172.72000122070312","177.8000030517578","172.72000122070312","177.8000030517578","0.36499977111816406","0.36499977111816406","1987-01-01T00:00","1994-10-25T00:00","1987-01-01T00:00","1994-10-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","4717","2004792","0.42854134241739905",,"K. Sema","Kingsley Ehizibue","k sema","k ehizibue","0.3333333333333333","0.3333333333333333","180.33999633789062","187.9600067138672","180.33999633789062","187.9600067138672","0.04749870300292969","0.04749870300292969","1995-01-01T00:00","1995-05-25T00:00","1995-01-01T00:00","1995-05-25T00:00","1.0","1.0"
